id,wta_car,wta_elec,wta_green,province,weekday,ifsunny,location,aqi,income_level,living_area,female,marriage,education,youth,older_adults,partymember,age,heard_about_global_warming,know_about_low_carbon,know_about_carbon_neutrality,know_about_carbon_policy,carusetime,conditioner1month,mainuseelec,conditionernumber,publictrans,energy_consume2020,carown,conditioner1time,cityanswer,MADT ,impgreenele
2116,2,1,1,Gansu,Thursday,1,rural,114,3,180,1,married,junior high,0,0,0,42,yes and agree,never,never,never,0,0,1,0,0,1604,0,0,lanzhou,3,1
1563,4,4,4,Guangxi,Saturday,1,county seat,60,4,115,0,unmarried,associate,0,1,0,26,yes and agree,heard and know,heard but do not know,heard but do not know,3,1,1,1,0,3828,1,1,qinzhou,3,1
1900,3,3,7,Gansu,Tuesday,1,city,85,3,50,0,married,associate,1,0,0,35,no,never,never,never,0,0,1,0,12,2667,0,0,lanzhou,6,0
3092,5,7,5,Guangxi,Wednesday,0,city,116,4,110,1,married,bachelor,1,1,0,36,yes and agree,heard but do not know,heard but do not know,never,1,3,1,1,2,4128,1,2,guilin,3,1
2186,5,5,4,Gansu,Thursday,1,rural,114,4,90,1,married,associate,1,0,0,31,yes and agree,heard but do not know,heard but do not know,heard but do not know,0,0,1,0,1,1768,0,0,lanzhou,3,0
2959,4,4,2,Guangxi,Monday,0,rural,93,6,125,1,married,associate,1,0,0,46,yes and agree,heard but do not know,heard but do not know,heard but do not know,0,0,1,0,0,4464,0,0,guilin,3,0
168,6,6,6,Guizhou,Saturday,0,rural,40,5,400,1,married,bachelor,1,1,0,29,yes and agree,heard but do not know,heard but do not know,heard but do not know,8,0,1,0,0,3200,1,0,anshun,0,1
3305,7,7,7,Guangxi,Thursday,0,rural,155,3,220,1,married,junior high,1,0,0,56,yes and agree,heard and know,heard and know,heard and know,0,7,0,1,0,1071,0,4,guilin,0,1
1495,7,7,7,Gansu,Saturday,0,city,46,2,88,0,married,junior high,1,0,0,33,yes and agree,heard and know,never,never,5,0,1,0,0,3713,1,0,baiyin,0,0
2936,1,1,1,Guangxi,Monday,0,county seat,95,4,100,1,married,associate,1,0,0,28,yes and agree,heard but do not know,never,never,0,2,1,1,0,3000,1,3,guilin,2,1
1535,7,2,7,Guizhou,Saturday,0,city,48,4,94,1,married,associate,1,0,0,29,yes and agree,never,never,never,0,0,1,0,20,4000,0,0,anshun,3,0
1664,6,7,2,Guizhou,Sunday,1,rural,52,3,300,1,married,junior high,1,0,0,31,no,never,never,never,0,0,1,0,0,1013,0,0,anshun,3,0
2519,1,1,1,Gansu,Tuesday,1,county seat,83,1,105,0,married,uneducated,1,1,0,69,no,never,never,never,0,0,0,0,0,2310,0,0,baiyin,1,0
1100,7,6,4,Guizhou,Sunday,1,rural,53,3,300,0,married,junior high,0,0,0,29,yes but disagree,heard but do not know,never,never,0,0,1,0,0,1105,0,0,anshun,2,0
2245,2,2,2,Guizhou,Friday,0,county seat,43,4,110,1,married,associate,1,0,1,29,yes but disagree,heard but do not know,heard but do not know,never,5,6,1,1,0,1700,1,3,anshun,3,0
3118,7,7,1,Guangxi,Thursday,1,city,32,4,143,1,divorced,bachelor,1,0,0,43,no,heard but do not know,heard but do not know,heard but do not know,0,4,1,1,4,3518,0,5,guilin,4,0
3049,7,7,7,Guangxi,Wednesday,0,city,104,5,100,1,married,associate,1,0,0,38,yes and agree,heard and know,never,never,5,2,1,1,2,2700,1,4,guilin,3,0
2932,5,5,5,Guangxi,Monday,0,rural,72,5,80,0,married,junior high,0,1,1,61,no,never,never,never,0,0,1,0,2,3209,0,0,guilin,3,0
3431,7,1,2,Guangxi,Saturday,0,county seat,45,4,123,0,married,associate,1,1,0,39,yes and agree,heard but do not know,never,never,0,0,1,0,0,1200,0,0,nanning,5,1
1931,2,3,1,Guizhou,Tuesday,1,county seat,53,4,97,0,unmarried,bachelor,0,0,0,26,yes but disagree,heard but do not know,heard but do not know,heard but do not know,5,0,1,0,0,1800,1,0,guiyang,3,0
2942,4,4,4,Guangxi,Monday,0,rural,74,5,120,0,married,junior high,0,0,1,52,no,never,never,never,0,0,1,0,2,2740,0,0,guilin,3,0
3298,4,4,4,Guangxi,Thursday,0,county seat,61,6,45,1,married,junior high,1,0,0,45,no,never,never,never,0,0,1,0,0,2527,0,0,guilin,2,0
2889,4,1,1,Guangxi,Sunday,1,county seat,82,2,92.5,0,married,senior high,1,0,0,38,no,heard but do not know,heard but do not know,heard but do not know,10,1,1,1,0,2400,1,3,guilin,2,0
2852,1,1,3,Gansu,Friday,1,county seat,95,3,80,1,married,senior high,0,0,0,38,yes and agree,never,never,never,0,1,1,1,15,1786,0,1,lanzhou,2,0
2834,7,1,1,Guangxi,Friday,0,city,63,4,80,0,married,junior high,1,0,0,39,yes but disagree,heard but do not know,heard but do not know,never,0,2,1,1,14,2400,0,3,guilin,4,1
2838,3,1,1,Gansu,Friday,1,county seat,66,3,80,1,married,associate,1,0,0,41,yes and agree,heard but do not know,never,never,0,0,1,0,10,1607,0,0,lanzhou,2,1
1692,7,4,7,Guizhou,Sunday,1,rural,36,4,300,1,unmarried,associate,0,0,0,25,yes and agree,never,never,never,0,0,1,0,0,1203,0,0,anshun,3,1
2861,1,1,2,Gansu,Friday,1,county seat,95,3,85,1,married,bachelor,0,0,0,31,yes and agree,heard but do not know,heard but do not know,never,0,0,1,0,14,1426,0,0,lanzhou,2,0
3290,1,1,1,Guangxi,Thursday,1,county seat,64,3,20,1,married,senior high,1,0,0,37,yes and agree,heard but do not know,never,heard and know,0,3,1,1,0,1588,0,4,nanning,4,0
3063,4,4,4,Guangxi,Wednesday,0,county seat,70,3,40,1,married,senior high,1,0,0,38,yes and agree,heard but do not know,never,never,0,0,1,0,20,1588,0,0,nanning,3,1
2828,7,7,7,Gansu,Friday,0,rural,50,2,120,1,married,junior high,1,0,0,37,yes and agree,heard and know,never,never,0,0,1,0,2,1216,0,0,baiyin,4,0
2010,4,4,2,Gansu,Wednesday,1,city,43,5,70,1,married,associate,0,0,0,33,yes but disagree,heard but do not know,never,never,0,0,1,0,2,2509,0,0,lanzhou,2,0
2251,7,7,7,Guizhou,Friday,0,county seat,46,4,115,1,married,associate,1,0,1,30,yes and agree,heard but do not know,heard but do not know,never,6,0,1,0,0,1122,1,0,anshun,0,1
1586,7,7,1,Gansu,Saturday,1,city,56,5,90,1,married,associate,0,0,0,33,yes and agree,heard but do not know,heard but do not know,heard but do not know,0,0,1,0,3,625,0,0,lanzhou,2,1
2153,7,7,7,Guizhou,Thursday,0,rural,53,5,285,0,unmarried,associate,1,1,0,23,yes but disagree,heard but do not know,never,never,3,0,1,0,20,5357,1,0,guiyang,3,0
2261,1,1,1,Guizhou,Friday,0,county seat,48,4,156,1,unmarried,bachelor,0,1,1,26,yes and agree,heard but do not know,heard but do not know,heard but do not know,7,0,1,0,0,1747,1,0,anshun,3,0
1656,7,7,4,Guizhou,Sunday,0,rural,43,3,180,1,unmarried,bachelor,1,0,0,23,yes but disagree,heard but do not know,never,never,1,0,1,0,0,875,1,0,anshun,0,0
3269,3,3,3,Guangxi,Thursday,0,rural,82,5,148,1,married,junior high,1,0,0,45,no,heard but do not know,never,never,0,0,0,0,0,2000,0,0,guilin,2,0
2938,2,2,2,Guangxi,Monday,0,rural,78,5,80,1,married,senior high,1,0,0,52,no,never,never,never,0,0,1,0,2,5976,0,0,guilin,3,0
2845,5,5,5,Guangxi,Friday,1,county seat,86,6,68,1,married,junior high,1,0,0,52,no,never,never,never,0,0,1,0,0,3232,0,0,guilin,0,1
2288,2,2,2,Gansu,Saturday,0,county seat,43,5,104,1,married,bachelor,1,0,0,45,yes and agree,heard but do not know,never,heard but do not know,11,0,1,0,0,2718,1,0,baiyin,2,1
1618,2,7,2,Guizhou,Sunday,1,rural,65,4,300,1,married,associate,1,0,0,26,yes and agree,heard but do not know,never,heard but do not know,2,0,1,0,10,1393,1,0,guiyang,3,1
3313,7,7,7,Guangxi,Thursday,0,city,48,4,80,1,married,junior high,1,0,0,45,no,heard but do not know,never,never,3,0,1,0,2,1800,1,0,guilin,3,0
2881,6,6,6,Guangxi,Sunday,0,rural,49,5,200,1,married,senior high,1,0,0,39,no,never,never,never,0,0,0,0,0,3091,0,0,guilin,2,0
3095,7,1,2,Guangxi,Wednesday,1,county seat,79,4,50,0,unmarried,bachelor,0,0,0,31,yes and agree,heard but do not know,heard but do not know,never,0,0,1,0,4,900,0,0,nanning,4,0
3381,2,4,3,Guangxi,Friday,0,county seat,58,5,123,0,married,associate,1,1,0,32,yes and agree,heard but do not know,never,never,0,0,1,0,4,2311,0,0,nanning,3,1
1616,2,2,1,Guangxi,Saturday,1,city,60,3,105,1,married,junior high,1,0,0,43,yes and agree,heard and know,heard and know,heard and know,0,4,1,1,0,1250,0,2,qinzhou,3,1
3412,2,2,2,Guangxi,Saturday,0,county seat,54,6,98,0,married,associate,1,1,0,36,yes and agree,heard but do not know,never,never,0,7,1,1,10,1458,0,3,nanning,3,1
1398,1,2,1,Gansu,Friday,1,city,61,6,40,0,unmarried,bachelor,1,0,0,34,no,never,never,never,0,0,1,0,1,769,0,0,lanzhou,1,0
2891,6,6,6,Guangxi,Sunday,1,rural,52,5,200,0,married,junior high,1,0,0,35,no,never,never,never,0,0,0,0,0,2000,0,0,guilin,2,0
2869,6,6,6,Guangxi,Saturday,1,rural,95,5,100,1,married,associate,1,0,0,38,no,never,never,never,0,0,0,0,0,2460,0,0,guilin,3,0
2269,5,7,6,Gansu,Friday,1,city,60,4,96,0,married,bachelor,1,1,0,33,yes and agree,heard and know,heard and know,heard but do not know,8,0,1,0,15,2917,1,0,lanzhou,3,1
2235,7,7,7,Guizhou,Friday,0,county seat,43,5,98,0,unmarried,associate,0,1,1,25,yes but disagree,heard but do not know,heard but do not know,never,5,0,1,0,0,2245,1,0,anshun,3,0
1452,7,7,7,Guizhou,Saturday,0,city,60,4,80,1,married,associate,0,0,0,45,yes and agree,heard and know,heard but do not know,never,3,0,1,0,2,1444,1,0,anshun,4,1
2800,1,1,1,Gansu,Thursday,1,county seat,95,4,89,0,married,senior high,0,0,0,34,yes but disagree,never,never,never,0,0,1,0,0,2118,0,0,lanzhou,0,1
812,7,7,7,Guizhou,Sunday,0,city,18,5,91,0,married,junior high,1,0,0,35,yes and agree,never,never,never,6,0,1,0,6,1950,1,0,anshun,2,1
1318,4,1,2,Guizhou,Friday,0,city,35,5,110,0,married,bachelor,1,0,1,36,yes and agree,heard and know,heard but do not know,never,3,0,1,0,10,3080,1,0,guiyang,3,1
2801,7,7,7,Guangxi,Friday,1,county seat,10,6,90,0,married,junior high,1,0,0,46,yes but disagree,never,never,never,5,2,1,1,1,5000,1,2,guilin,2,0
1451,7,7,7,Guangxi,Saturday,1,city,56,4,73,1,married,associate,1,0,0,27,yes and agree,heard and know,heard but do not know,heard but do not know,5,3,1,1,0,1194,1,4,nanning,2,0
2114,7,7,7,Gansu,Thursday,0,rural,51,4,288,0,married,junior high,0,1,0,46,yes and agree,heard but do not know,never,never,6,0,1,0,0,2057,1,0,baiyin,1,1
1980,6,7,6,Guangxi,Wednesday,1,city,72,5,90,0,married,bachelor,1,1,0,35,yes and agree,heard and know,heard and know,heard and know,0,0,1,0,0,3960,0,0,qinzhou,3,0
1936,2,7,7,Guizhou,Tuesday,1,county seat,57,4,99,0,unmarried,bachelor,1,1,0,25,yes and agree,heard but do not know,heard and know,heard but do not know,2,0,1,0,20,1938,1,0,guiyang,3,0
2113,4,6,4,Guizhou,Thursday,0,rural,53,4,360,0,married,junior high,1,0,0,56,no,never,never,never,5,0,1,0,15,5000,1,0,guiyang,3,0
3008,6,6,6,Guangxi,Tuesday,0,city,133,5,90,0,married,bachelor,0,1,0,63,no,heard but do not know,never,never,0,0,1,0,0,1980,0,0,guilin,3,1
3003,6,6,7,Guangxi,Tuesday,1,city,50,4,85,1,married,associate,0,0,1,52,yes and agree,heard and know,heard but do not know,never,0,0,1,0,5,893,0,0,nanning,3,0
2619,1,2,3,Gansu,Thursday,1,rural,114,3,155,1,married,senior high,1,0,0,34,yes and agree,heard but do not know,never,never,0,0,1,0,6,545,0,0,lanzhou,3,1
1496,7,5,2,Gansu,Saturday,1,city,56,5,76,1,divorced,senior high,0,0,0,58,no,heard but do not know,never,never,0,0,1,0,2,1200,0,0,lanzhou,3,0
2918,3,2,2,Guangxi,Tuesday,1,city,70,4,120,0,unmarried,bachelor,0,0,0,31,yes and agree,heard but do not know,never,never,0,4,1,1,20,891,0,2,nanning,3,1
1489,6,6,7,Guizhou,Saturday,0,city,53,4,90,1,married,bachelor,1,0,1,36,yes and agree,heard but do not know,never,never,3,4,1,1,10,3625,1,4,anshun,3,0
3085,2,2,2,Guangxi,Wednesday,0,city,60,6,160,1,married,bachelor,1,1,0,35,yes and agree,heard but do not know,never,never,0,3,1,1,10,713,0,2,nanning,3,1
2965,4,4,4,Guangxi,Monday,0,county seat,115,6,75,1,married,junior high,1,1,0,40,no,never,never,never,0,0,1,0,2,3400,0,0,guilin,3,0
2910,7,7,7,Guangxi,Tuesday,0,city,1,3,60,0,married,junior high,1,1,0,42,yes and agree,heard and know,heard and know,heard but do not know,0,1,1,1,0,2025,0,4,guilin,1,0
2231,2,1,1,Guizhou,Friday,0,county seat,43,4,101,0,unmarried,bachelor,0,0,0,24,yes and agree,heard but do not know,heard but do not know,never,4,0,1,0,0,1750,1,0,anshun,2,1
1512,7,7,7,Guizhou,Saturday,0,city,40,2,125,1,married,associate,1,1,0,37,yes but disagree,never,never,never,0,0,1,0,6,5000,0,0,anshun,3,0
2489,7,7,7,Gansu,Monday,1,county seat,45,4,123,0,married,bachelor,1,0,0,41,yes and agree,heard and know,never,never,6,0,1,0,0,1517,1,0,baiyin,2,1
2841,1,1,1,Gansu,Friday,0,rural,30,7,110,1,married,primary,0,0,0,57,no,never,never,never,0,0,1,0,0,2839,0,0,baiyin,0,0
3316,7,7,1,Guangxi,Thursday,0,city,33,3,48,0,unmarried,senior high,0,0,0,29,yes and agree,never,never,never,0,0,1,0,0,1200,0,0,guilin,4,0
2193,4,5,2,Guangxi,Thursday,0,city,51,4,80,0,married,senior high,1,1,0,34,yes and agree,heard and know,never,never,0,3,1,1,2,2804,0,2,nanning,3,1
1814,7,5,1,Gansu,Monday,1,city,150,3,70,0,married,bachelor,0,0,0,32,yes and agree,heard but do not know,never,never,0,2,1,1,10,813,0,1,lanzhou,4,1
3416,4,3,4,Guangxi,Saturday,0,rural,55,6,200,1,married,associate,1,0,0,48,no,heard but do not know,never,never,0,3,1,1,2,1343,0,3,nanning,3,0
1903,2,1,2,Guizhou,Tuesday,1,county seat,47,4,90,0,unmarried,associate,0,1,0,21,yes but disagree,heard but do not know,never,never,0,0,1,0,12,1254,0,0,guiyang,3,0
1382,7,7,2,Gansu,Friday,0,city,61,6,60,0,unmarried,associate,0,0,0,35,yes and agree,never,never,never,0,0,1,0,1,1104,0,0,lanzhou,4,1
2292,4,4,4,Gansu,Saturday,0,county seat,48,6,96,1,married,uneducated,1,1,0,61,no,never,never,never,0,0,1,0,0,4111,0,0,baiyin,0,1
112,6,6,6,Guizhou,Saturday,0,rural,32,4,180,0,married,associate,0,0,0,23,no,heard but do not know,never,never,3,0,1,0,0,3400,1,0,anshun,0,0
2119,3,4,3,Gansu,Thursday,1,rural,114,3,170,1,married,associate,1,0,0,35,no,never,heard and know,never,2,0,0,0,1,3000,1,0,lanzhou,4,0
2819,5,5,5,Guizhou,Friday,0,city,50,4,78,1,married,bachelor,0,0,1,30,yes and agree,familiar,never,never,3,3,1,1,8,2443,1,3,guiyang,3,0
1381,2,1,1,Guizhou,Friday,0,city,35,5,55,1,divorced,bachelor,1,0,0,29,yes and agree,heard but do not know,never,never,0,4,1,1,16,2077,0,3,guiyang,3,1
1911,4,7,1,Guizhou,Tuesday,1,county seat,48,4,89,0,unmarried,bachelor,0,0,0,23,no,heard but do not know,never,never,0,0,1,0,20,1542,0,0,guiyang,4,1
3083,1,1,1,Guangxi,Wednesday,0,county seat,62,3,40,0,unmarried,associate,0,0,0,29,yes but disagree,never,never,heard but do not know,0,0,1,0,14,1067,0,0,nanning,3,0
1254,4,3,4,Gansu,Thursday,1,rural,40,6,100,0,married,senior high,1,0,1,46,yes and agree,heard but do not know,heard but do not know,never,12,0,0,0,0,1800,1,0,baiyin,0,0
2858,1,1,1,Gansu,Friday,1,county seat,95,4,80,1,married,associate,0,0,0,32,yes and agree,heard but do not know,never,never,0,0,0,0,14,1607,0,0,lanzhou,2,1
663,6,6,6,Guizhou,Friday,0,county seat,56,3,87,1,married,bachelor,0,1,0,27,yes and agree,heard and know,heard and know,heard but do not know,2,0,0,0,10,2046,1,0,anshun,2,0
1602,7,7,7,Guizhou,Saturday,0,city,45,4,80,1,married,junior high,0,0,0,42,no,never,never,never,0,0,1,0,23,2500,0,0,anshun,2,0
1886,2,2,2,Guizhou,Tuesday,1,county seat,45,4,97,0,unmarried,associate,0,0,0,24,no,heard but do not know,heard but do not know,never,2,0,1,0,20,1800,1,0,guiyang,3,1
2351,1,1,1,Gansu,Saturday,0,county seat,47,3,110,1,married,associate,1,0,0,45,no,heard but do not know,heard but do not know,never,0,0,1,0,2,1520,0,0,baiyin,2,0
3268,1,1,4,Guangxi,Thursday,1,county seat,64,5,70,1,widowed,junior high,0,0,0,57,no,never,never,never,0,2,1,1,14,1786,0,3,nanning,3,0
2555,7,3,3,Guangxi,Tuesday,0,city,39,4,80,0,married,associate,1,1,0,33,yes and agree,heard but do not know,heard but do not know,heard but do not know,0,0,1,0,0,1798,0,0,nanning,3,1
3295,4,5,2,Guangxi,Thursday,1,county seat,64,4,60,1,married,associate,1,0,0,29,yes and agree,heard and know,never,never,3,3,1,1,2,1772,1,5,nanning,4,0
3016,3,3,5,Guangxi,Wednesday,0,rural,111,5,150,0,married,primary,1,0,0,41,no,never,never,never,5,0,0,0,0,3188,1,0,guilin,3,0
3001,7,7,7,Guangxi,Tuesday,0,city,135,5,57,0,divorced,associate,0,0,0,47,yes and agree,heard but do not know,heard but do not know,never,0,0,1,0,0,1100,0,0,guilin,2,1
1898,7,5,5,Guizhou,Tuesday,1,county seat,47,3,90,0,unmarried,associate,1,0,0,24,yes but disagree,never,never,never,0,0,1,0,35,1304,0,0,guiyang,3,0
1446,7,7,3,Guizhou,Saturday,0,city,60,5,89,1,married,associate,1,0,0,28,yes and agree,never,never,never,2,0,1,0,10,1540,1,0,anshun,2,1
2248,1,1,1,Guizhou,Friday,0,county seat,46,4,113,0,married,senior high,1,1,0,33,yes but disagree,heard but do not know,heard but do not know,never,5,5,1,1,0,2407,1,3,anshun,3,0
2851,1,1,1,Gansu,Friday,1,county seat,95,4,69,1,married,senior high,0,0,0,34,yes and agree,heard and know,heard but do not know,never,0,0,1,0,14,1607,0,0,lanzhou,2,0
3229,4,4,4,Guangxi,Thursday,0,rural,96,5,100,1,married,junior high,1,0,0,54,no,never,never,never,0,0,0,0,0,2857,0,0,guilin,2,0
2812,2,2,2,Gansu,Friday,0,city,50,2,73,1,married,primary,1,0,0,56,no,never,never,never,0,0,1,0,14,1559,0,0,baiyin,2,1
3069,2,2,2,Guangxi,Wednesday,0,rural,57,5,100,1,married,senior high,1,0,0,37,no,never,never,never,0,0,0,0,0,4180,0,0,guilin,3,1
3061,2,2,2,Guangxi,Wednesday,0,city,72,5,91,1,married,associate,0,1,0,45,yes and agree,heard but do not know,never,never,0,0,1,0,20,1071,0,0,nanning,3,0
3022,2,2,2,Guangxi,Wednesday,0,rural,77,5,200,0,married,senior high,0,0,0,55,yes and agree,never,never,never,0,0,1,0,0,3491,0,0,guilin,3,0
3255,2,2,3,Guangxi,Thursday,0,rural,85,5,80,0,unmarried,senior high,0,0,0,25,no,never,never,never,0,0,0,0,0,2491,0,0,guilin,3,1
1603,7,4,4,Guizhou,Saturday,0,city,48,4,90,0,married,associate,0,0,0,39,yes and agree,heard but do not know,heard but do not know,never,0,0,1,0,16,2040,0,0,anshun,2,1
2181,4,6,1,Guangxi,Thursday,1,city,53,5,60,0,married,senior high,0,0,0,28,yes and agree,heard and know,heard and know,never,5,0,1,0,4,2824,1,0,nanning,4,1
2234,5,4,5,Guizhou,Friday,0,county seat,57,4,98,0,unmarried,senior high,1,0,1,19,yes and agree,heard but do not know,heard but do not know,heard and know,0,0,1,0,0,947,0,0,anshun,2,0
1545,2,2,2,Guizhou,Saturday,0,rural,48,4,300,1,unmarried,bachelor,0,1,0,25,yes but disagree,heard and know,heard but do not know,never,3,0,1,0,2,1625,1,0,guiyang,2,0
1105,7,5,6,Guizhou,Sunday,1,rural,53,2,300,1,unmarried,bachelor,1,1,1,24,yes and agree,heard but do not know,never,never,0,0,1,0,0,1041,0,0,anshun,2,0
2953,4,4,4,Guangxi,Monday,0,rural,87,5,110,0,married,junior high,0,1,0,45,yes and agree,never,never,never,0,0,1,0,2,2698,0,0,guilin,3,0
2884,5,4,4,Guangxi,Sunday,0,county seat,60,3,97,1,married,senior high,1,0,0,37,yes and agree,heard and know,heard but do not know,heard but do not know,8,3,1,1,2,4800,1,2,guilin,5,1
2219,2,2,2,Gansu,Friday,1,county seat,35,1,100,0,married,primary,1,1,0,70,yes and agree,never,never,never,0,0,1,0,0,4620,0,0,baiyin,2,1
3244,4,4,4,Guangxi,Thursday,0,rural,85,5,200,0,married,junior high,1,0,0,39,no,never,never,never,0,0,0,0,0,2364,0,0,guilin,3,0
3251,5,5,4,Guangxi,Thursday,0,county seat,64,4,85,1,married,associate,1,0,0,39,yes and agree,heard and know,heard but do not know,heard but do not know,7,1,1,1,1,1773,1,1,nanning,2,1
2229,7,7,7,Guizhou,Friday,0,county seat,55,3,90,1,unmarried,associate,1,1,0,23,yes and agree,heard but do not know,heard but do not know,never,0,0,1,0,15,1839,0,0,anshun,3,1
806,7,7,7,Guizhou,Sunday,0,city,16,5,80,0,unmarried,bachelor,1,1,0,27,yes and agree,never,heard and know,heard and know,9,0,1,0,10,2229,1,0,anshun,2,0
2940,2,2,1,Guangxi,Monday,1,county seat,89,5,110,1,married,bachelor,1,0,0,33,yes and agree,heard and know,heard and know,heard but do not know,0,0,1,0,0,3918,0,0,guilin,2,1
2111,2,2,2,Guizhou,Thursday,0,rural,59,4,160,0,unmarried,associate,0,0,0,23,no,never,never,never,0,0,1,0,0,2851,0,0,guiyang,0,0
1880,6,6,3,Guizhou,Tuesday,1,county seat,46,2,90,0,unmarried,associate,0,0,0,23,yes and agree,never,never,never,0,0,1,0,30,924,0,0,guiyang,3,1
1491,7,7,7,Guizhou,Saturday,0,city,53,4,90,1,married,bachelor,0,0,0,29,yes and agree,never,never,never,2,0,1,0,0,1320,1,0,anshun,3,0
2262,1,1,1,Guizhou,Friday,0,county seat,48,4,115,0,married,associate,1,0,0,34,yes and agree,heard but do not know,heard but do not know,never,0,0,1,0,16,2000,0,0,anshun,3,0
2184,3,1,1,Gansu,Thursday,1,rural,57,4,180,1,married,junior high,1,0,0,42,no,never,never,never,0,0,1,0,2,3125,0,0,baiyin,2,0
